"Plot-Titel: PWVK"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 21059586, SEN S/N: 21059586, LBL: Celsius)","Intensität, Lux (LGR S/N: 21059586, SEN S/N: 21059586, LBL: Lux)"
72,11.21.21 04:19:41 PM,8.282,0.0
73,11.21.21 05:19:41 PM,7.381,0.0
74,11.21.21 06:19:41 PM,8.082,0.0
75,11.21.21 07:19:41 PM,7.179,0.0
76,11.21.21 08:19:41 PM,6.573,0.0
77,11.21.21 09:19:41 PM,6.573,0.0
78,11.21.21 10:19:41 PM,6.268,0.0
79,11.21.21 11:19:41 PM,5.347,0.0
80,11.22.21 12:19:41 AM,5.962,0.0
81,11.22.21 01:19:41 AM,5.757,0.0
82,11.22.21 02:19:41 AM,5.347,0.0
83,11.22.21 03:19:41 AM,4.934,0.0
84,11.22.21 04:19:41 AM,5.552,0.0
85,11.22.21 05:19:41 AM,5.552,0.0
86,11.22.21 06:19:41 AM,5.037,0.0
87,11.22.21 07:19:41 AM,4.102,0.0
88,11.22.21 08:19:41 AM,3.472,688.9
89,11.22.21 09:19:41 AM,3.788,1205.6
90,11.22.21 10:19:41 AM,4.415,1377.8
91,11.22.21 11:19:41 AM,5.860,3444.5
92,11.22.21 12:19:41 PM,12.401,41333.6
93,11.22.21 01:19:41 PM,8.382,8266.7
94,11.22.21 02:19:41 PM,6.370,2238.9
95,11.22.21 03:19:41 PM,5.244,516.7
96,11.22.21 04:19:41 PM,4.623,64.6
97,11.22.21 05:19:41 PM,4.102,0.0
98,11.22.21 06:19:41 PM,3.472,0.0
99,11.22.21 07:19:41 PM,3.155,0.0
100,11.22.21 08:19:41 PM,2.517,0.0
101,11.22.21 09:19:41 PM,1.439,0.0
102,11.22.21 10:19:41 PM,1.764,0.0
103,11.22.21 11:19:41 PM,1.764,0.0
104,11.23.21 12:19:41 AM,1.980,0.0
105,11.23.21 01:19:41 AM,2.303,0.0
106,11.23.21 02:19:41 AM,1.980,0.0
107,11.23.21 03:19:41 AM,2.303,0.0
108,11.23.21 04:19:41 AM,3.367,0.0
109,11.23.21 05:19:41 AM,3.893,0.0
110,11.23.21 06:19:41 AM,4.102,0.0
111,11.23.21 07:19:41 AM,4.519,0.0
112,11.23.21 08:19:41 AM,4.934,366.0
113,11.23.21 09:19:41 AM,5.347,602.8
114,11.23.21 10:19:41 AM,5.860,914.9
115,11.23.21 11:19:41 AM,6.166,667.4
116,11.23.21 12:19:41 PM,6.674,1141.0
117,11.23.21 01:19:41 PM,7.179,1463.9
118,11.23.21 02:19:41 PM,7.280,1173.3
119,11.23.21 03:19:41 PM,7.280,269.1
120,11.23.21 04:19:41 PM,7.381,10.8
121,11.23.21 05:19:41 PM,7.381,0.0
122,11.23.21 06:19:41 PM,7.381,0.0
123,11.23.21 07:19:41 PM,7.381,0.0
124,11.23.21 08:19:41 PM,7.179,0.0
125,11.23.21 09:19:41 PM,7.280,0.0
126,11.23.21 10:19:41 PM,7.481,0.0
127,11.23.21 11:19:41 PM,7.280,0.0
128,11.24.21 12:19:41 AM,7.179,0.0
129,11.24.21 01:19:41 AM,7.280,0.0
130,11.24.21 02:19:41 AM,7.280,0.0
131,11.24.21 03:19:41 AM,7.179,0.0
132,11.24.21 04:19:41 AM,6.978,0.0
133,11.24.21 05:19:41 AM,6.978,0.0
134,11.24.21 06:19:41 AM,6.978,0.0
135,11.24.21 07:19:41 AM,6.978,0.0
136,11.24.21 08:19:41 AM,7.280,344.4
137,11.24.21 09:19:41 AM,7.481,1808.3
138,11.24.21 10:19:41 AM,7.481,699.7
139,11.24.21 11:19:41 AM,7.782,1808.3
140,11.24.21 12:19:41 PM,8.282,1550.0
141,11.24.21 01:19:41 PM,7.782,1463.9
142,11.24.21 02:19:41 PM,8.182,1076.4
143,11.24.21 03:19:41 PM,7.782,344.4
144,11.24.21 04:19:41 PM,7.481,0.0
145,11.24.21 05:19:41 PM,7.481,0.0
146,11.24.21 06:19:41 PM,7.381,0.0
147,11.24.21 07:19:41 PM,7.179,0.0
148,11.24.21 08:19:41 PM,7.179,0.0
149,11.24.21 09:19:41 PM,7.079,0.0
150,11.24.21 10:19:41 PM,6.877,0.0
151,11.24.21 11:19:41 PM,6.775,0.0
152,11.25.21 12:19:41 AM,6.573,0.0
153,11.25.21 01:19:41 AM,6.370,0.0
154,11.25.21 02:19:41 AM,6.370,0.0
155,11.25.21 03:19:41 AM,6.166,0.0
156,11.25.21 04:19:41 AM,5.655,0.0
157,11.25.21 05:19:41 AM,5.450,0.0
158,11.25.21 06:19:41 AM,5.037,0.0
159,11.25.21 07:19:41 AM,4.831,0.0
160,11.25.21 08:19:41 AM,4.623,441.3
161,11.25.21 09:19:41 AM,4.934,1463.9
162,11.25.21 10:19:41 AM,5.141,2066.7
163,11.25.21 11:19:41 AM,5.141,2152.8
164,11.25.21 12:19:41 PM,4.934,1377.8
165,11.25.21 01:19:41 PM,4.934,1184.0
166,11.25.21 02:19:41 PM,5.037,678.1
167,11.25.21 03:19:41 PM,4.519,1033.3
168,11.25.21 04:19:41 PM,3.998,0.0
169,11.25.21 05:19:41 PM,4.207,0.0
170,11.25.21 06:19:41 PM,4.207,0.0
171,11.25.21 07:19:41 PM,4.415,0.0
172,11.25.21 08:19:41 PM,4.831,0.0
173,11.25.21 09:19:41 PM,5.141,0.0
174,11.25.21 10:19:41 PM,5.244,0.0
175,11.25.21 11:19:41 PM,5.450,0.0
176,11.26.21 12:19:41 AM,5.450,0.0
177,11.26.21 01:19:41 AM,5.347,0.0
178,11.26.21 02:19:41 AM,5.244,0.0
179,11.26.21 03:19:41 AM,5.244,0.0
180,11.26.21 04:19:41 AM,5.141,0.0
181,11.26.21 05:19:41 AM,5.141,0.0
182,11.26.21 06:19:41 AM,5.037,0.0
183,11.26.21 07:19:41 AM,5.037,0.0
184,11.26.21 08:19:41 AM,5.037,279.9
185,11.26.21 09:19:41 AM,5.450,1636.1
186,11.26.21 10:19:41 AM,6.370,4822.3
187,11.26.21 11:19:41 AM,6.674,4477.8
188,11.26.21 12:19:41 PM,6.877,5166.7
189,11.26.21 01:19:41 PM,8.680,9300.1
190,11.26.21 02:19:41 PM,6.268,1980.6
191,11.26.21 03:19:41 PM,5.244,656.6
192,11.26.21 04:19:41 PM,4.934,0.0
193,11.26.21 05:19:41 PM,4.831,0.0
194,11.26.21 06:19:41 PM,4.415,0.0
195,11.26.21 07:19:41 PM,4.311,0.0
196,11.26.21 08:19:41 PM,4.102,0.0
197,11.26.21 09:19:41 PM,3.683,0.0
198,11.26.21 10:19:41 PM,3.788,0.0
199,11.26.21 11:19:41 PM,3.261,0.0
200,11.27.21 12:19:41 AM,2.837,0.0
201,11.27.21 01:19:41 AM,2.837,0.0
202,11.27.21 02:19:41 AM,2.410,0.0
203,11.27.21 03:19:41 AM,1.548,0.0
204,11.27.21 04:19:41 AM,1.439,0.0
205,11.27.21 05:19:41 AM,1.221,0.0
206,11.27.21 06:19:41 AM,1.548,0.0
207,11.27.21 07:19:41 AM,1.330,0.0
208,11.27.21 08:19:41 AM,1.872,1636.1
209,11.27.21 09:19:41 AM,3.472,3444.5
210,11.27.21 10:19:41 AM,3.998,2583.4
211,11.27.21 11:19:41 AM,4.623,3100.0
212,11.27.21 12:19:41 PM,4.727,1980.6
213,11.27.21 01:19:41 PM,4.519,1550.0
214,11.27.21 02:19:41 PM,3.261,785.8
215,11.27.21 03:19:41 PM,2.837,150.7
216,11.27.21 04:19:41 PM,2.517,0.0
217,11.27.21 05:19:41 PM,2.303,0.0
218,11.27.21 06:19:41 PM,1.548,0.0
219,11.27.21 07:19:41 PM,1.330,0.0
220,11.27.21 08:19:41 PM,1.980,0.0
221,11.27.21 09:19:41 PM,2.410,0.0
222,11.27.21 10:19:41 PM,2.624,0.0
223,11.27.21 11:19:41 PM,2.730,0.0
224,11.28.21 12:19:41 AM,2.837,0.0
225,11.28.21 01:19:41 AM,2.517,0.0
226,11.28.21 02:19:41 AM,2.088,0.0
227,11.28.21 03:19:41 AM,2.730,0.0
228,11.28.21 04:19:41 AM,2.837,0.0
229,11.28.21 05:19:41 AM,2.517,0.0
230,11.28.21 06:19:41 AM,1.330,0.0
231,11.28.21 07:19:41 AM,0.343,0.0
232,11.28.21 08:19:41 AM,-0.102,366.0
233,11.28.21 09:19:41 AM,0.453,1722.2
234,11.28.21 10:19:41 AM,1.112,2238.9
235,11.28.21 11:19:41 AM,2.303,2325.0
236,11.28.21 12:19:41 PM,7.481,22044.6
237,11.28.21 01:19:41 PM,6.064,9644.5
238,11.28.21 02:19:41 PM,4.311,2411.1
239,11.28.21 03:19:41 PM,3.261,1130.2
240,11.28.21 04:19:41 PM,1.872,10.8
241,11.28.21 05:19:41 PM,1.221,0.0
242,11.28.21 06:19:41 PM,1.548,0.0
243,11.28.21 07:19:41 PM,1.656,0.0
244,11.28.21 08:19:41 PM,1.330,0.0
245,11.28.21 09:19:41 PM,1.003,0.0
246,11.28.21 10:19:41 PM,1.330,0.0
247,11.28.21 11:19:41 PM,1.764,0.0
248,11.29.21 12:19:41 AM,2.410,0.0
249,11.29.21 01:19:41 AM,2.624,0.0
250,11.29.21 02:19:41 AM,2.624,0.0
251,11.29.21 03:19:41 AM,2.624,0.0
252,11.29.21 04:19:41 AM,1.980,0.0
253,11.29.21 05:19:41 AM,2.195,0.0
254,11.29.21 06:19:41 AM,2.410,0.0
255,11.29.21 07:19:41 AM,2.624,0.0
256,11.29.21 08:19:41 AM,2.624,226.0
257,11.29.21 09:19:41 AM,2.730,409.0
258,11.29.21 10:19:41 AM,2.943,1194.8
259,11.29.21 11:19:41 AM,3.049,527.4
260,11.29.21 12:19:41 PM,3.998,5338.9
261,11.29.21 01:19:41 PM,3.998,1980.6
262,11.29.21 02:19:41 PM,4.727,2583.4
263,11.29.21 03:19:41 PM,3.998,1119.5
264,11.29.21 04:19:41 PM,3.155,0.0
265,11.29.21 05:19:41 PM,2.624,0.0
266,11.29.21 06:19:41 PM,2.730,0.0
267,11.29.21 07:19:41 PM,2.730,0.0
268,11.29.21 08:19:41 PM,2.943,0.0
269,11.29.21 09:19:41 PM,2.410,0.0
270,11.29.21 10:19:41 PM,2.730,0.0
271,11.29.21 11:19:41 PM,2.837,0.0
272,11.30.21 12:19:41 AM,2.943,0.0
273,11.30.21 01:19:41 AM,2.943,0.0
274,11.30.21 02:19:41 AM,2.837,0.0
275,11.30.21 03:19:41 AM,2.730,0.0
276,11.30.21 04:19:41 AM,2.624,0.0
277,11.30.21 05:19:41 AM,2.517,0.0
278,11.30.21 06:19:41 AM,1.548,0.0
279,11.30.21 07:19:41 AM,1.764,0.0
280,11.30.21 08:19:41 AM,1.980,129.2
281,11.30.21 09:19:41 AM,2.088,344.4
282,11.30.21 10:19:41 AM,2.410,570.5
283,11.30.21 11:19:41 AM,3.367,678.1
284,11.30.21 12:19:41 PM,4.623,914.9
285,11.30.21 01:19:41 PM,5.141,484.4
286,11.30.21 02:19:41 PM,5.962,366.0
287,11.30.21 03:19:41 PM,5.962,1722.2
288,11.30.21 04:19:41 PM,6.268,0.0
289,11.30.21 05:19:41 PM,6.268,0.0
290,11.30.21 06:19:41 PM,5.037,0.0
291,11.30.21 07:19:41 PM,5.244,0.0
292,11.30.21 08:19:41 PM,5.244,0.0
293,11.30.21 09:19:41 PM,3.998,0.0
294,11.30.21 10:19:41 PM,3.893,0.0
295,11.30.21 11:19:41 PM,3.472,0.0
296,12.01.21 12:19:41 AM,2.943,0.0
297,12.01.21 01:19:41 AM,3.049,0.0
298,12.01.21 02:19:41 AM,2.410,0.0
299,12.01.21 03:19:41 AM,2.730,0.0
300,12.01.21 04:19:41 AM,2.943,0.0
301,12.01.21 05:19:41 AM,3.367,0.0
302,12.01.21 06:19:41 AM,3.472,0.0
303,12.01.21 07:19:41 AM,3.788,0.0
304,12.01.21 08:19:41 AM,4.311,75.3
305,12.01.21 09:19:41 AM,5.655,258.3
306,12.01.21 10:19:41 AM,6.370,688.9
307,12.01.21 11:19:41 AM,6.775,990.3
308,12.01.21 12:19:41 PM,6.674,871.9
309,12.01.21 01:19:41 PM,6.877,785.8
310,12.01.21 02:19:41 PM,7.481,936.5
311,12.01.21 03:19:41 PM,7.782,355.2
312,12.01.21 04:19:41 PM,8.182,0.0
313,12.01.21 05:19:41 PM,8.481,0.0
314,12.01.21 06:19:41 PM,8.879,0.0
315,12.01.21 07:19:41 PM,8.978,0.0
316,12.01.21 08:19:41 PM,8.879,0.0
317,12.01.21 09:19:41 PM,8.382,0.0
318,12.01.21 10:19:41 PM,7.582,0.0
319,12.01.21 11:19:41 PM,7.381,0.0
320,12.02.21 12:19:41 AM,7.079,0.0
321,12.02.21 01:19:41 AM,6.268,0.0
322,12.02.21 02:19:41 AM,3.578,0.0
323,12.02.21 03:19:41 AM,3.893,0.0
324,12.02.21 04:19:41 AM,3.998,0.0
325,12.02.21 05:19:41 AM,3.893,0.0
326,12.02.21 06:19:41 AM,3.472,0.0
327,12.02.21 07:19:41 AM,3.367,0.0
328,12.02.21 08:19:41 AM,2.837,753.5
329,12.02.21 09:19:41 AM,3.049,1087.2
330,12.02.21 10:19:41 AM,3.049,2669.5
331,12.02.21 11:19:41 AM,3.155,2583.4
332,12.02.21 12:19:41 PM,7.882,35822.5
333,12.02.21 01:19:41 PM,5.655,9644.5
334,12.02.21 02:19:41 PM,3.893,2152.8
335,12.02.21 03:19:41 PM,3.683,1377.8
336,12.02.21 04:19:41 PM,2.517,10.8
337,12.02.21 05:19:41 PM,1.980,0.0
338,12.02.21 06:19:41 PM,1.548,0.0
339,12.02.21 07:19:41 PM,1.003,0.0
340,12.02.21 08:19:41 PM,0.453,0.0
341,12.02.21 09:19:41 PM,0.010,0.0
342,12.02.21 10:19:41 PM,-0.325,0.0
343,12.02.21 11:19:41 PM,-0.549,0.0
344,12.03.21 12:19:41 AM,-1.001,0.0
345,12.03.21 01:19:41 AM,-1.114,0.0
346,12.03.21 02:19:41 AM,-0.774,0.0
347,12.03.21 03:19:41 AM,-0.774,0.0
348,12.03.21 04:19:41 AM,-1.001,0.0
349,12.03.21 05:19:41 AM,-0.887,0.0
350,12.03.21 06:19:41 AM,0.232,0.0
351,12.03.21 07:19:41 AM,0.121,0.0
352,12.03.21 08:19:41 AM,0.563,1044.1
353,12.03.21 09:19:41 AM,1.872,2325.0
354,12.03.21 10:19:41 AM,2.730,4133.4
355,12.03.21 11:19:41 AM,3.155,2325.0
356,12.03.21 12:19:41 PM,7.682,34444.7
357,12.03.21 01:19:41 PM,4.311,4133.4
358,12.03.21 02:19:41 PM,3.578,2497.2
359,12.03.21 03:19:41 PM,2.837,635.1
360,12.03.21 04:19:41 PM,2.517,0.0
361,12.03.21 05:19:41 PM,2.517,0.0
362,12.03.21 06:19:41 PM,2.303,0.0
363,12.03.21 07:19:41 PM,2.517,0.0
364,12.03.21 08:19:41 PM,2.195,0.0
365,12.03.21 09:19:41 PM,2.410,0.0
366,12.03.21 10:19:41 PM,1.003,0.0
367,12.03.21 11:19:41 PM,1.221,0.0
368,12.04.21 12:19:41 AM,1.003,0.0
369,12.04.21 01:19:41 AM,1.330,0.0
370,12.04.21 02:19:41 AM,1.548,0.0
371,12.04.21 03:19:41 AM,1.548,0.0
372,12.04.21 04:19:41 AM,1.548,0.0
373,12.04.21 05:19:41 AM,1.656,0.0
374,12.04.21 06:19:41 AM,1.548,0.0
375,12.04.21 07:19:41 AM,1.439,0.0
376,12.04.21 08:19:41 AM,1.548,86.1
377,12.04.21 09:19:41 AM,1.872,904.2
378,12.04.21 10:19:41 AM,2.195,818.1
379,12.04.21 11:19:41 AM,2.195,193.8
380,12.04.21 12:19:41 PM,2.303,818.1
381,12.04.21 01:19:41 PM,2.837,1033.3
382,12.04.21 02:19:41 PM,2.624,419.8
383,12.04.21 03:19:41 PM,2.624,258.3
384,12.04.21 04:19:41 PM,2.303,0.0
385,12.04.21 05:19:41 PM,2.088,0.0
386,12.04.21 06:19:41 PM,1.980,0.0
387,12.04.21 07:19:41 PM,2.088,0.0
388,12.04.21 08:19:41 PM,2.088,0.0
389,12.04.21 09:19:41 PM,1.872,0.0
390,12.04.21 10:19:41 PM,1.656,0.0
391,12.04.21 11:19:41 PM,1.656,0.0
392,12.05.21 12:19:41 AM,1.112,0.0
393,12.05.21 01:19:41 AM,0.674,0.0
394,12.05.21 02:19:41 AM,0.563,0.0
395,12.05.21 03:19:41 AM,0.563,0.0
396,12.05.21 04:19:41 AM,0.563,0.0
397,12.05.21 05:19:41 AM,0.674,0.0
398,12.05.21 06:19:41 AM,0.674,0.0
399,12.05.21 07:19:41 AM,0.784,0.0
400,12.05.21 08:19:41 AM,0.674,75.3
401,12.05.21 09:19:41 AM,0.784,559.7
402,12.05.21 10:19:41 AM,1.221,1065.6
403,12.05.21 11:19:41 AM,1.548,1463.9
404,12.05.21 12:19:41 PM,1.980,1463.9
405,12.05.21 01:19:41 PM,1.764,904.2
406,12.05.21 02:19:41 PM,1.656,925.7
407,12.05.21 03:19:41 PM,1.548,484.4
408,12.05.21 04:19:41 PM,1.330,0.0
409,12.05.21 05:19:41 PM,1.221,0.0
410,12.05.21 06:19:41 PM,1.221,0.0
411,12.05.21 07:19:41 PM,1.112,0.0
412,12.05.21 08:19:41 PM,1.112,0.0
413,12.05.21 09:19:41 PM,1.003,0.0
414,12.05.21 10:19:41 PM,0.784,0.0
415,12.05.21 11:19:41 PM,0.893,0.0
416,12.06.21 12:19:41 AM,1.003,0.0
417,12.06.21 01:19:41 AM,1.003,0.0
418,12.06.21 02:19:41 AM,0.893,0.0
419,12.06.21 03:19:41 AM,0.453,0.0
420,12.06.21 04:19:41 AM,0.010,0.0
421,12.06.21 05:19:41 AM,0.232,0.0
422,12.06.21 06:19:41 AM,0.232,0.0
423,12.06.21 07:19:41 AM,0.453,0.0
424,12.06.21 08:19:41 AM,0.674,64.6
425,12.06.21 09:19:41 AM,1.330,1377.8
426,12.06.21 10:19:41 AM,2.088,2755.6
427,12.06.21 11:19:41 AM,2.088,2066.7
428,12.06.21 12:19:41 PM,2.517,2238.9
429,12.06.21 01:19:41 PM,2.517,1636.1
430,12.06.21 02:19:41 PM,2.624,1980.6
431,12.06.21 03:19:41 PM,2.088,645.8
432,12.06.21 04:19:41 PM,1.764,0.0
433,12.06.21 05:19:41 PM,1.330,0.0
434,12.06.21 06:19:41 PM,1.221,0.0
435,12.06.21 07:19:41 PM,1.330,0.0
436,12.06.21 08:19:41 PM,1.003,0.0
437,12.06.21 09:19:41 PM,1.003,0.0
438,12.06.21 10:19:41 PM,1.003,0.0
439,12.06.21 11:19:41 PM,1.112,0.0
440,12.07.21 12:19:41 AM,0.893,0.0
441,12.07.21 01:19:41 AM,0.453,0.0
442,12.07.21 02:19:41 AM,-0.325,0.0
443,12.07.21 03:19:41 AM,-0.662,0.0
444,12.07.21 04:19:41 AM,-0.774,0.0
445,12.07.21 05:19:41 AM,-0.437,0.0
446,12.07.21 06:19:41 AM,-0.325,0.0
447,12.07.21 07:19:41 AM,-0.774,0.0
448,12.07.21 08:19:41 AM,-0.887,344.4
449,12.07.21 09:19:41 AM,-0.213,688.9
450,12.07.21 10:19:41 AM,0.232,1808.3
451,12.07.21 11:19:41 AM,0.674,2152.8
452,12.07.21 12:19:41 PM,0.674,1377.8
453,12.07.21 01:19:41 PM,0.893,1463.9
454,12.07.21 02:19:41 PM,1.112,2066.7
455,12.07.21 03:19:41 PM,0.674,139.9
456,12.07.21 04:19:41 PM,0.563,0.0
457,12.07.21 05:19:41 PM,0.563,0.0
458,12.07.21 06:19:41 PM,0.563,0.0
459,12.07.21 07:19:41 PM,0.453,0.0
460,12.07.21 08:19:41 PM,0.563,0.0
461,12.07.21 09:19:41 PM,0.563,0.0
462,12.07.21 10:19:41 PM,0.674,0.0
463,12.07.21 11:19:41 PM,0.563,0.0
464,12.08.21 12:19:41 AM,0.343,0.0
465,12.08.21 01:19:41 AM,0.121,0.0
466,12.08.21 02:19:41 AM,0.010,0.0
467,12.08.21 03:19:41 AM,-0.102,0.0
468,12.08.21 04:19:41 AM,-0.213,0.0
469,12.08.21 05:19:41 AM,-0.213,0.0
470,12.08.21 06:19:41 AM,-0.102,0.0
471,12.08.21 07:19:41 AM,-0.437,0.0
472,12.08.21 08:19:41 AM,-0.213,656.6
473,12.08.21 09:19:41 AM,0.343,1808.3
474,12.08.21 10:19:41 AM,0.563,2325.0
475,12.08.21 11:19:41 AM,1.330,3788.9
476,12.08.21 12:19:41 PM,1.980,5166.7
477,12.08.21 01:19:41 PM,1.872,2927.8
478,12.08.21 02:19:41 PM,1.656,785.8
479,12.08.21 03:19:41 PM,1.330,269.1
480,12.08.21 04:19:41 PM,1.003,0.0
481,12.08.21 05:19:41 PM,0.784,0.0
482,12.08.21 06:19:41 PM,0.343,0.0
483,12.08.21 07:19:41 PM,0.343,0.0
484,12.08.21 08:19:41 PM,0.232,0.0
485,12.08.21 09:19:41 PM,0.121,0.0
486,12.08.21 10:19:41 PM,-0.102,0.0
487,12.08.21 11:19:41 PM,-0.213,0.0
488,12.09.21 12:19:41 AM,-0.549,0.0
489,12.09.21 01:19:41 AM,-0.774,0.0
490,12.09.21 02:19:41 AM,-0.887,0.0
491,12.09.21 03:19:41 AM,-1.001,0.0
492,12.09.21 04:19:41 AM,-1.114,0.0
493,12.09.21 05:19:41 AM,-1.114,0.0
494,12.09.21 06:19:41 AM,-0.887,0.0
495,12.09.21 07:19:41 AM,-1.001,0.0
496,12.09.21 08:19:41 AM,-1.341,21.5
497,12.09.21 09:19:41 AM,-1.228,344.4
498,12.09.21 10:19:41 AM,-0.774,2152.8
499,12.09.21 11:19:41 AM,0.010,2669.5
500,12.09.21 12:19:41 PM,0.010,2927.8
501,12.09.21 01:19:41 PM,0.232,2927.8
502,12.09.21 02:19:41 PM,-0.213,678.1
503,12.09.21 03:19:41 PM,-0.325,441.3
504,12.09.21 04:19:41 PM,-0.437,0.0
505,12.09.21 05:19:41 PM,-0.437,0.0
506,12.09.21 06:19:41 PM,-0.437,0.0
507,12.09.21 07:19:41 PM,-0.549,0.0
508,12.09.21 08:19:41 PM,-0.437,0.0
509,12.09.21 09:19:41 PM,-0.437,0.0
510,12.09.21 10:19:41 PM,-0.325,0.0
511,12.09.21 11:19:41 PM,-0.437,0.0
512,12.10.21 12:19:41 AM,-0.549,0.0
513,12.10.21 01:19:41 AM,-0.549,0.0
514,12.10.21 02:19:41 AM,-0.662,0.0
515,12.10.21 03:19:41 AM,-0.549,0.0
516,12.10.21 04:19:41 AM,-0.662,0.0
517,12.10.21 05:19:41 AM,-0.549,0.0
518,12.10.21 06:19:41 AM,-0.549,0.0
519,12.10.21 07:19:41 AM,-0.325,0.0
520,12.10.21 08:19:41 AM,-0.325,64.6
521,12.10.21 09:19:41 AM,0.121,1334.7
522,12.10.21 10:19:41 AM,0.563,2066.7
523,12.10.21 11:19:41 AM,0.893,2755.6
524,12.10.21 12:19:41 PM,0.784,1377.8
525,12.10.21 01:19:41 PM,0.893,1636.1
526,12.10.21 02:19:41 PM,1.112,1550.0
527,12.10.21 03:19:41 PM,0.674,333.7
528,12.10.21 04:19:41 PM,0.674,0.0
529,12.10.21 05:19:41 PM,0.893,0.0
530,12.10.21 06:19:41 PM,1.003,0.0
531,12.10.21 07:19:41 PM,1.003,0.0
532,12.10.21 08:19:41 PM,0.893,0.0
533,12.10.21 09:19:41 PM,0.784,0.0
534,12.10.21 10:19:41 PM,0.674,0.0
535,12.10.21 11:19:41 PM,0.563,0.0
536,12.11.21 12:19:41 AM,0.453,0.0
537,12.11.21 01:19:41 AM,0.343,0.0
538,12.11.21 02:19:41 AM,0.121,0.0
539,12.11.21 03:19:41 AM,0.010,0.0
540,12.11.21 04:19:41 AM,0.121,0.0
541,12.11.21 05:19:41 AM,0.232,0.0
542,12.11.21 06:19:41 AM,0.343,0.0
543,12.11.21 07:19:41 AM,0.453,0.0
544,12.11.21 08:19:41 AM,0.232,236.8
